Row ID,Order ID,Customer ID,Customer Name,City,State,Postal Code,Product ID,Product Name,Sales,Quantity,Discount,Profit,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Order Year,Order Month,Ship Days
91,CA-2016-109806,JS-15685,Jim Sink,Los Angeles,California,90036,TEC-PH-10004093,Panasonic Kx-TS550,73.584,2,0.2,8.2782,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2016,9,5
92,CA-2016-109806,JS-15685,Jim Sink,Los Angeles,California,90036,OFF-PA-10000304,Xerox 1995,6.48,1,0.0,3.1104,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2016,9,5
93,CA-2015-149587,KB-16315,Karl Braun,Minneapolis,Minnesota,55407,OFF-PA-10003177,Xerox 1999,12.96,2,0.0,6.2208,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2015,1,5
94,CA-2015-149587,KB-16315,Karl Braun,Minneapolis,Minnesota,55407,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0.0,16.5354,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2015,1,5
95,CA-2015-149587,KB-16315,Karl Braun,Minneapolis,Minnesota,55407,OFF-BI-10002852,Ibico Standard Transparent Covers,32.96,2,0.0,16.1504,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,1,5
96,US-2017-109484,RB-19705,Roger Barcio,Portland,Oregon,97206,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,-3.788,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,11,6
97,CA-2017-161018,PN-18775,Parhena Norris,New York City,New York,10009,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,96.53,7,0.0,40.5426,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2017,11,2
98,CA-2017-157833,KD-16345,Katherine Ducich,San Francisco,California,94122,OFF-BI-10001721,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,6,3
99,CA-2016-149223,ER-13855,Elpida Rittenbach,Saint Paul,Minnesota,55106,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0.0,22.5852,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,9,5
100,CA-2016-158568,RB-19465,Rick Bensley,Chicago,Illinois,60610,OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,22.6184,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2016,8,4
101,CA-2016-158568,RB-19465,Rick Bensley,Chicago,Illinois,60610,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,8,4
102,CA-2016-158568,RB-19465,Rick Bensley,Chicago,Illinois,60610,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,8,4
103,CA-2016-129903,GZ-14470,Gary Zandusky,Rochester,Minnesota,55901,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,11.7208,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2016,12,3
104,US-2015-156867,LC-16870,Lena Cacioppo,Aurora,Colorado,80013,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,11,4
105,US-2015-156867,LC-16870,Lena Cacioppo,Aurora,Colorado,80013,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2015,11,4
106,US-2015-156867,LC-16870,Lena Cacioppo,Aurora,Colorado,80013,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,11,4
107,CA-2017-119004,JM-15250,Janet Martin,Charlotte,North Carolina,28205,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,11,5
108,CA-2017-119004,JM-15250,Janet Martin,Charlotte,North Carolina,28205,TEC-PH-10002844,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2017,11,5
109,CA-2017-119004,JM-15250,Janet Martin,Charlotte,North Carolina,28205,OFF-AR-10000390,Newell Chalk Holder,3.304,1,0.2,1.0738,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,11,5
110,CA-2015-129476,PA-19060,Pete Armstrong,Orland Park,Illinois,60462,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,10,5
111,CA-2017-146780,CV-12805,Cynthia Voltz,New York City,New York,10035,FUR-FU-10001934,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2017,12,5
112,CA-2016-128867,CL-12565,Clay Ludtke,Urbandale,Iowa,50322,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,22.788,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,11,7
113,CA-2016-128867,CL-12565,Clay Ludtke,Urbandale,Iowa,50322,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,13.3476,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,11,7
114,CA-2014-115259,RC-19960,Ryan Crowe,Columbus,Ohio,43229,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2014,8,2
115,CA-2014-115259,RC-19960,Ryan Crowe,Columbus,Ohio,43229,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2014,8,2
116,CA-2014-115259,RC-19960,Ryan Crowe,Columbus,Ohio,43229,OFF-PA-10004965,Xerox 1921,23.976,3,0.2,7.4925,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2014,8,2
117,CA-2014-115259,RC-19960,Ryan Crowe,Columbus,Ohio,43229,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2014,8,2
118,CA-2015-110457,DK-13090,Dave Kipp,Seattle,Washington,98103,FUR-TA-10001768,Hon Racetrack Conference Tables,787.53,3,0.0,165.3813,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2015,3,4
119,US-2015-136476,GG-14650,Greg Guthrie,Bristol,Tennessee,37620,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,4,5
120,CA-2016-103730,SC-20725,Steven Cartwright,Wilmington,Delaware,19805,FUR-FU-10002157,Artistic Insta-Plaque,47.04,3,0.0,18.3456,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2016,6,3
121,CA-2016-103730,SC-20725,Steven Cartwright,Wilmington,Delaware,19805,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.878,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,6,3
122,CA-2016-103730,SC-20725,Steven Cartwright,Wilmington,Delaware,19805,OFF-ST-10000777,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2016,6,3
123,CA-2016-103730,SC-20725,Steven Cartwright,Wilmington,Delaware,19805,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.759,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2016,6,3
124,CA-2016-103730,SC-20725,Steven Cartwright,Wilmington,Delaware,19805,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.7316,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2016,6,3
125,US-2014-152030,AD-10180,Alan Dominguez,Houston,Texas,77041,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2014,12,2
126,US-2014-134614,PF-19165,Philip Fox,Bloomington,Illinois,61701,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2014,9,5
127,US-2017-107272,TS-21610,Troy Staebel,Phoenix,Arizona,85023,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,11,7
128,US-2017-107272,TS-21610,Troy Staebel,Phoenix,Arizona,85023,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2017,11,7
129,US-2016-125969,LS-16975,Lindsay Shagiari,Los Angeles,California,90004,FUR-CH-10001146,"Global Task Chair, Black",81.424,2,0.2,-9.1602,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2016,11,4
130,US-2016-125969,LS-16975,Lindsay Shagiari,Los Angeles,California,90004,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.2416,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2016,11,4
131,US-2017-164147,DW-13585,Dorothy Wardle,Columbus,Ohio,43229,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2017,2,3
132,US-2017-164147,DW-13585,Dorothy Wardle,Columbus,Ohio,43229,OFF-PA-10002377,Xerox 1916,78.304,2,0.2,29.364,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017,2,3
133,US-2017-164147,DW-13585,Dorothy Wardle,Columbus,Ohio,43229,OFF-FA-10002780,Staples,21.456,9,0.2,6.9732,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2017,2,3
134,CA-2016-145583,LC-16885,Lena Creighton,Roseville,California,95661,OFF-PA-10001804,Xerox 195,20.04,3,0.0,9.6192,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2016,10,6
135,CA-2016-145583,LC-16885,Lena Creighton,Roseville,California,95661,OFF-PA-10001736,Xerox 1880,35.44,1,0.0,16.6568,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2016,10,6
136,CA-2016-145583,LC-16885,Lena Creighton,Roseville,California,95661,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.456,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,10,6
137,CA-2016-145583,LC-16885,Lena Creighton,Roseville,California,95661,OFF-FA-10002988,Ideal Clamps,4.02,2,0.0,1.9698,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2016,10,6
138,CA-2016-145583,LC-16885,Lena Creighton,Roseville,California,95661,OFF-BI-10004781,GBC Wire Binding Strips,76.176,3,0.2,26.6616,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,10,6
139,CA-2016-145583,LC-16885,Lena Creighton,Roseville,California,95661,OFF-SU-10001218,Fiskars Softgrip Scissors,65.88,6,0.0,18.4464,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2016,10,6
140,CA-2016-145583,LC-16885,Lena Creighton,Roseville,California,95661,FUR-FU-10001706,Longer-Life Soft White Bulbs,43.12,14,0.0,20.6976,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2016,10,6
141,CA-2016-110366,JD-15895,Jonathan Doherty,Philadelphia,Pennsylvania,19140,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2016,9,2
142,CA-2017-106180,SH-19975,Sally Hughsby,San Francisco,California,94122,OFF-AR-10000940,Newell 343,8.82,3,0.0,2.3814,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,9,5
143,CA-2017-106180,SH-19975,Sally Hughsby,San Francisco,California,94122,OFF-EN-10004030,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2017,9,5
144,CA-2017-106180,SH-19975,Sally Hughsby,San Francisco,California,94122,OFF-PA-10004327,Xerox 1911,143.7,3,0.0,68.976,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017,9,5
145,CA-2017-155376,SG-20080,Sandra Glassco,Independence,Missouri,64055,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,218.2518,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,12,5
